"BRWA","BWWA","GWWA"
"V3338",0.1667,0.1765,0.0656
"V3339",0,0.2632,0.1209
"V3340",0,0.5263,0.0795
"V3341",0,0.0526,0.2045
"V3342",0,0,0
"V3343",0,0,0
"V3344",0,0.35,0.1538
"V3345",0,0.0526,0.0161
"V3346",0,0.381,0.1642
"V3347",0,0,0.05
"V3348",0.3333,0.4737,0.3
"V3349",0.1667,0.1,0.0238
"V3350",0.5,0.4737,0.3704
"V3351",0,0,0.0976
"V3352",0,0,0.0361
"V3353",0,0.2632,0.1176
"V3354",0.2,0.1579,0.0617
"V3355",0,0.2308,0.25
"V3356",0.3333,0.2857,0.5278
"V3357",0.1111,0.2692,0.2232
"V3358",0,0,0.0625
"V3359",0,0,0.0619
"V3360",0,0.1071,0.0536
"V3361",0.1667,0.3529,0.4125
"V3362",0.1111,0.2069,0.2054
"V3363",0,0.069,0.0708
"V3364",0.125,0.037,0.0196
"V3365",0,0.1481,0.068
"V3366",0,0,0.0196
"V3367",0.2222,0,0.0882
"V3368",0,0.08,0.0909
"V3369",0,0.0417,0.0505
"V3370",0,0.12,0.0404
"V3371",0,0,0.0583
"V3372",0.375,0.5556,0.4742
"V3373",0,0.2083,0.0294
"V3374",0,0,0.0682
"V3375",0,0.2143,0.0227
"V3376",0.25,0.4667,0.2727
"V3377",0,0,0.1277
"V3378",0,0.1875,0.194
"V3379",0,0.1875,0.0758
"V3380",0.1667,0.0588,0.0606
"V3381",0.2,0.0556,0.1081
"V3382",0,0.1,0.0274
"V3383",0.1429,0.2083,0.27
"V3384",0.5714,0.32,0.337
"V3385",0,0,0.0495
"V3386",0.1667,0.2917,0.2143
"V3387",0.5714,0.4,0.2857
"V3388",0,0.1154,0.05
"V3389",0.125,0.08,0.0309
"V3390",0.125,0.04,0.0412
"V3391",0,0.08,0.0392
"V3392",0.125,0,0.0116
"V3393",0,0.2174,0.0816
"V3394",0,0.08,0.0693
"V3395",0.375,0.3478,0.4343
"V3396",0,0.08,0.1414
"V3397",0.125,0.2083,0.12
"V3398",0.125,0.2083,0.1212
"V3399",0.1429,0.2083,0.13
"V3400",0,0.2,0.099
"V3401",0.125,0.0769,0.0594
"V3402",0.125,0.087,0.1359
"V3403",0.2222,0,0.0619
"V3404",0,0,0.0784
"V3405",0.3333,0.2143,0.2075
"V3406",0.25,0,0.0577
"V3407",0,0.4167,0.2075
"V3408",0.75,0.3846,0.5072
"V3409",0.5,0.6154,0.5773
"V3410",0.4286,0.6154,0.5684
"V3411",0.1429,0.04,0.2
"V3412",0.1111,0.1724,0.1875
"V3413",0,0.2273,0.125
"V3414",0.25,0.3333,0.2444
"V3415",0.25,0.3333,0.2444
"V3416",0.3333,0.4444,0.2903
"V3417",0.6,0.5833,0.4891
"V3418",0.25,0.24,0.0918
"V3419",0.125,0.1429,0.0952
"V3420",0.2222,0.2222,0.1204
"V3421",0,0.0714,0.045
"V3422",0,0.1034,0.0804
"V3423",0.1111,0.1034,0.1239
"V3424",0,0.1034,0.1416
"V3425",0,0,0.0796
"V3426",0,0.0345,0.0442
"V3427",0,0.0345,0.1327
"V3428",0,0,0.0192
"V3429",0,0,0.0192
"V3430",0,0,0.0189
"V3431",0,0,0.0192
"V3432",0.2,0.0952,0.0909
"V3433",0,0,0.0337
"V3434",0,0.3333,0.1556
"V3435",0,0.2083,0.129
"V3436",0,0,0.0326
"V3437",0,0.0909,0.0215
"V3438",0.2,0.0476,0.1196
"V3439",0.2,0.0952,0.2151
"V3440",0,0,0.0543
"V3441",0,0.0435,0
"V3442",0,0.0435,0
"V3443",0,0,0.043
"V3444",0,0.0435,0.129
"V3445",0.3333,0.1786,0.1964
"V3446",0.125,0.1071,0.125
"V3447",0.25,0.2857,0.25
"V3448",0,0,0.0943
"V3449",0,0.1333,0.1333
"V3450",0.625,0.35,0.4416
"V3451",0.125,0.1111,0.0886
"V3452",0.1429,0.0526,0.08
"V3453",0,0.1,0.0395
"V3454",0,0.1176,0.0263
"V3455",0.2,0.0588,0.0263
"V3456",0.25,0.0588,0.0519
"V3457",0,0,0.0526
"V3458",0.2857,0.4737,0.6625
"V3459",0,0,0.0385
"V3460",0.5714,0.5263,0.4744
"V3461",0.125,0,0.0933
"V3462",0,0.0714,0.0531
"V3463",0.2222,0.2414,0.1982
"V3464",0.1111,0.1071,0.0442
"V3465",0.2,0.0667,0.0857
"V3466",0,0.2,0.3286
"V3467",0.5,0,0.0625
"V3468",0,0.1538,0.2241
"V3469",0,0.1429,0.0926
"V3470",0,0.0909,0.1373
"V3471",0,0,0.0816
"V3472",0.125,0.0741,0.0909
"V3473",0,0,0.0918
"V3474",0,0.0345,0.0531
"V3475",0,0.2353,0.2419
"V3476",0,0,0.0471
"V3477",0.1667,0.0952,0.1667
"V3478",0.2,0.0952,0.1233
"V3479",0,0,0.0541
"V3480",0.2,0.0556,0.0933
"V3481",0,0,0.027
"V3482",0.25,0.0952,0.0526
"V3483",0.25,0,0.0641
"V3484",0.25,0.1,0.0779
"V3485",0.3333,0.3846,0.2576
"V3486",0,0.069,0.0442
"V3487",0.1111,0.1786,0.1947
"V3488",0.5556,0.5172,0.4685
"V3489",0,0.1034,0.1239
"V3490",0.3333,0.0357,0.1062
"V3491",0,0.069,0.0442
"V3492",0,0,0.1111
"V3493",0.2222,0.1667,0.1132
"V3494",0,0.2083,0.1731
"V3495",0.375,0.5,0.32
"V3496",0,0.12,0.1154
"V3497",0.1667,0.1818,0.0725
"V3498",0,0,0
"V3499",0.4,0.3913,0.4286
"V3500",0,0.087,0.1585
"V3501",0.2857,0.0435,0.1071
"V3502",0,0,0.0617
"V3503",0,0.0952,0.061
"V3504",0.3333,0.6111,0.5634
"V3505",0,0.1667,0.2222
"V3506",0.8,0.6471,0.6613
"V3507",0.5,0.3,0.1667
"V3508",0.5714,0.5882,0.5634
"V3509",0.1667,0.25,0.1833
"V3510",0,0.1111,0.0741
"V3511",0,0.3571,0.1818
"V3512",0,0.0714,0.0508
"V3513",0,0,0
"V3514",0,0.1429,0.0667
"V3515",0,0,0.0339
"V3516",0.5,0.125,0.1111
"V3517",0,0.2857,0.0377
"V3518",0,0.0357,0.0446
"V3519",0.2222,0.5172,0.4018
"V3520",0.2,0.1,0.1552
"V3521",0.2,0.1,0.1552
"V3522",0,0.0909,0.0862
"V3523",0.2,0,0.0833
"V3524",0,0,0.0111
"V3525",0,0.375,0.1163
"V3526",0,0.0435,0.0333
"V3527",0,0.1364,0.1348
"V3528",0,0.2083,0.2308
"V3529",0,0.069,0.045
"V3530",0,0.1071,0.0357
"V3531",0.2,0.25,0.2639
"V3532",0.2,0.1364,0.1389
"V3533",0,0.0476,0.0533
"V3534",0,0.05,0.0395
"V3535",0.6,0.2727,0.3514
"V3536",0,0.0476,0.0526
"V3537",0.2,0.0435,0.04
"V3538",0,0.0476,0.0263
"V3539",0,0.0455,0.0267
"V3540",0,0,0.0492
"V3541",0.2,0.1765,0.0877
"V3542",0,0.0526,0.0794
"V3543",0,0.0556,0.0984
"V3544",0.4,0.1765,0.3214
"V3545",0.4,0.25,0.2373
"V3546",0.2857,0.125,0.1698
"V3547",0.25,0.1154,0.1589
"V3548",0.25,0.4615,0.4219
"V3549",0.7143,0.6,0.6216
"V3550",0.3333,0,0.0577
"V3551",0.25,0.24,0.1635
"V3552",0.1111,0.0385,0.0784
"V3553",0.3333,0.3704,0.1863
"V3554",0.1429,0.2667,0.1899
"V3555",0.1429,0.3125,0.1266
"V3556",NA,0.4615,0.5179
"V3557",NA,0.2308,0.2549
"V3558",0.3333,0.1724,0.2035
"V3559",0,0.069,0.0708
"V3560",0.25,0.6552,0.4643
"V3561",0.1111,0.1034,0.0268
"V3562",0,0.12,0.1224
"V3563",0,0.0588,0.125
"V3564",0,0,0.0548
"V3565",0.5714,0.7619,0.7093
"V3566",0,0.1111,0.0282
"V3567",0,0,0.0541
"V3568",0.1667,0.25,0.1429
"V3569",0,0.1379,0.0991
"V3570",0.1111,0.0345,0.1261
"V3571",0.2222,0.5556,0.4466
"V3572",0,0.0345,0.018
"V3573",0,0,0.0893
"V3574",0,0.069,0.0442
"V3575",0.2222,0.0345,0.0442
"V3576",0,0.0385,0.011
"V3577",0,0.037,0.0319
"V3578",0,0.0385,0.0543
"V3579",0,0.0526,0.0652
"V3580",0,0,0.0222
"V3581",0.5,0.2308,0.1887
"V3582",0,0,0.0556
"V3583",0.8,0.1538,0.25
"V3584",0.8571,0.5882,0.2545
"V3585",0.8571,0.8095,0.6557
"V3586",0.8333,0.4375,0.3103
"V3587",0,0.037,0.0114
"V3588",0.2857,0.1852,0.163
"V3589",0,0.0385,0.0543
"V3590",0,0.037,0.0326
"V3591",0.1429,0.08,0.1011
"V3592",0.1429,0.0417,0.0674
"V3593",0,0.2308,0.1569
"V3594",0,0.12,0.0606
"V3595",0.4444,0.3929,0.3789
"V3596",0.125,0.2083,0.3196
"V3597",0,0,0.0333
"V3598",0,0.0556,0.0139
"V3599",0.375,0.4583,0.4211
"V3600",0,0,0.0606
"V3601",0,0,0.0729
"V3602",0.5,0.56,0.4526
"V3603",0.1111,0,0.1273
"V3604",0.3333,0.4828,0.3186
"V3605",0.1111,0,0.0588
"V3606",0,0.0714,0.1313
"V3607",0.25,0.48,0.4356
"V3608",0.2857,0.2105,0.0833
"V3609",NA,0,0.1111
"V3610",NA,0.3,0.2373
"V3611",NA,0,0.0169
"V3612",0.1111,0.0769,0.0561
"V3613",0.1111,0.08,0.0364
"V3614",0.2222,0.2692,0.1651
"V3615",0,0,0.0619
"V3616",0,0.0345,0.0531
"V3617",0,0.1034,0.0885
"V3618",0.1111,0.2069,0.292
"V3619",0.25,0,0.0612
"V3620",0,0.0833,0.0377
"V3621",0,0.0952,0.0952
"V3622",0,0.05,0.0595
"V3623",0,0.0667,0.0667
"V3624",0,0.1333,0.0345
"V3625",0.1667,0.0588,0.1148
"V3626",0.4444,0.1071,0.2222
"V3627",0.4444,0.1071,0.2308
"V3628",0.4286,0.2308,0.3585
"V3629",0,0.0769,0.0476
"V3630",0.2857,0.1923,0.2233
"V3631",1,0.5833,0.7797
"V3632",0.2222,0.1724,0.177
"V3633",0.2222,0.2414,0.1504
"V3634",0,0.0435,0.0745
"V3635",0.1667,0.125,0.1263
"V3636",0.1667,0.32,0.0787
"V3637",0,0.0385,0.0659
"V3638",0.1667,0.04,0.1848
"V3639",0,0,0.0984
"V3640",0.6667,0.2941,0.1852
"V3641",0.25,0.2667,0.1429
"V3642",0,0,0.0377
"V3643",0.3333,0.0526,0.0893
"V3644",0.2,0,0
"V3645",0.1667,0.0385,0.1099
"V3646",0.2,0.0385,0.1209
"V3647",0.1667,0.1538,0.2549
"V3648",0,0,0.125
"V3649",0,0,0.0588
"V3650",0,0.2,0.1852
"V3651",0,0.0714,0.25
"V3652",0.4286,0.5,0.6429
"V3653",0.2222,0.1429,0.1696
"V3654",0,0.1429,0.1339
"V3655",0.5556,0.3704,0.2
"V3656",0.2222,0.0714,0.1714
"V3657",0.1429,0.25,0.1383
"V3658",0,0.1667,0.1031
"V3659",0.25,0.1304,0.1224
"V3660",0,0.0833,0.0619
"V3661",0,0.3846,0.4239
"V3662",0,0,0.0495
"V3663",0,0.1739,0.2424
"V3664",0,0.0417,0.0495
"V3665",0,0.0345,0.0714
"V3666",0.1111,0.0714,0.0714
"V3667",0.1111,0.0345,0.0357
"V3668",0,0,0.0714
"V3669",0.4444,0.5357,0.4623
"V3670",0.125,0.1304,0.086
"V3671",0.125,0,0.0532
"V3672",0.125,0.0476,0.033
"V3673",0,0.0455,0.0549
"V3674",0.25,0.2593,0.2381
"V3675",0,0.037,0.028
"V3676",0.1429,0.1923,0.0849
"V3677",0,0,0.0455
"V3678",0,0,0.0568
"V3679",0,0.1053,0.0341
"V3680",0.5,0.0833,0.0625
"V3681",0.5,0.2143,0.18
"V3682",0,0,0.0926
"V3683",0,0,0.0755
"V3684",0,0.125,0.0545
"V3685",0.1111,0.0345,0.0442
"V3686",0,0.1034,0.0354
"V3687",0.2222,0.2759,0.1947
"V3688",0.1111,0.0345,0.0536
"V3689",0,0.0741,0.0531
"V3690",0.2222,0.3704,0.1858
"V3691",0,0.069,0.0357
"V3692",0,0.0345,0.0268
"V3693",0.2222,0.1429,0.2589
"V3694",0,0.069,0.0536
"V3695",0.5,0.7143,0.6136
"V3696",0.2,0.375,0.3443
"V3697",0,0.0714,0.0741
"V3698",0,0.3077,0.1923
"V3699",0,0.1538,0.1489
"V3700",0,0.2308,0.1667
"V3701",0,0,0.0816
"V3702",0.125,0.1429,0.0636
"V3703",0,0.0833,0.0444
"V3704",0.1111,0.5185,0.4151
"V3705",0.1111,0.2143,0.2294
"V3706",0.2222,0.0714,0.0089
"V3707",0.2222,0.0345,0.0811
"V3708",0.3333,0.1071,0.0631
"V3709",0.5,0.0714,0.1429
"V3710",0.5,0,0.0392
"V3711",0,0,0.0816
"V3712",0.3333,0,0.1154
"V3713",0.3333,0.2353,0.3438
"V3714",0,0.2105,0.1642
"V3715",0,0.2381,0.1714
"V3716",0.5,0.1818,0.0455
"V3717",0.4286,0.2917,0.3173
"V3718",0.2222,0.0435,0.1226
"V3719",0.1111,0.0833,0.068
"V3720",0,0.125,0.0734
"V3721",0,0,0.0678
"V3722",0,0,0
"V3723",0,0.0667,0.0172
"V3724",0,0,0.0357
"V3725",0.1111,0.2143,0.2035
"V3726",0,0.1429,0.08
"V3727",0.1111,0.1111,0.068
"V3728",0,0.0417,0.0964
"V3729",0,0.4286,0.3086
"V3730",0.2,0.4762,0.2791
"V3731",0.1667,0.3043,0.2125
"V3732",0,0,0.0488
"V3733",0,0.1579,0.1429
"V3734",0,0.2632,0.4286
"V3735",0.5,0.3158,0.3968
"V3736",0,0,0.0921
"V3737",0,0.0952,0.0482
"V3738",0,0.0476,0.0494
"V3739",0,0.0476,0.0519
"V3740",1,0.4286,0.5
"V3741",1,0.3684,0.4444
"V3742",1,0.35,0.4444
"V3743",0.2,0.4167,0.3407
"V3744",0,0,0.0211
"V3745",0.25,0.44,0.3587
"V3746",0,0,0.0316
"V3747",0,0.1538,0.1789
"V3748",0,0.24,0.1609
"V3749",0,0.037,0.0588
"V3750",0.2,0.3333,0.2237
"V3751",0,0,0.025
"V3752",0.3333,0.3636,0.3059
"V3753",0.1667,0.0476,0.0361
"V3754",0.1667,0.3043,0.0875
"V3755",0,0.1739,0.0375
"V3756",0.1667,0,0.0366
"V3757",0.25,0.0833,0.1489
"V3758",0.25,0.0833,0.1458
"V3759",0,0.0833,0.1458
"V3760",0,0,0.0339
"V3761",0,0.0909,0.0476
"V3762",0.6667,0.5333,0.3714
"V3763",0.5,0.0769,0.0781
"V3764",0,0.0345,0.0531
"V3765",0.2222,0.1724,0.1593
"V3766",0,0.0345,0.0708
"V3767",0.8,0.7143,0.6774
"V3768",0,0.1538,0.1186
"V3769",0.2,0.0769,0.0339
"V3770",0,0,0.1053
"V3771",0,0.1429,0.1667
"V3772",0.2,0,0.0833
"V3773",1,0.7727,0.662
"V3774",0,0,0.0577
"V3775",0.125,0.0769,0.0909
"V3776",0.125,0.1852,0.1122
"V3777",0,0,0.033
"V3778",0,0.0357,0.043
"V3779",0,0.0714,0.043
"V3780",0.1429,0.0625,0.0308
"V3781",0.1429,0.0625,0.0152
"V3782",0,0.0625,0.1343
"V3783",0.4286,0.5909,0.6892
"V3784",0,0,0.1
"V3785",0,0.0667,0.0469
"V3786",0,0.1875,0.1039
"V3787",0,0,0.025
"V3788",0.5,0.5,0.4524
"V3789",0,0.0667,0.0641
"V3790",0,0.0667,0.1
"V3791",0.4,0.2,0.1918
"V3792",0.4,0.2,0.1892
"V3793",0,0.125,0.0741
"V3794",0,0.0714,0.0602
"V3795",0,0.2941,0.1081
"V3796",0,0,0.0526
"V3797",0.2222,0.1111,0.1376
"V3798",0.3333,0.2069,0.177
"V3799",0.1111,0.069,0.1518
"V3800",0.2222,0.2069,0.1062
"V3801",0.5,0.5,0.2222
"V3802",0.1667,0.4737,0.1944
"V3803",0,0.0667,0.0541
"V3804",0,0.125,0.0548
"V3805",0.2,0.3684,0.1039
"V3806",0.2,0.3889,0.1842
"V3807",0,0,0.0563
"V3808",0,0,0.0526
"V3809",0.125,0.2222,0.1538
"V3810",0,0.0741,0.0762
"V3811",0.1111,0.1154,0.066
"V3812",0,0.08,0.0377
"V3813",0.125,0.4,0.3592
"V3814",0.5714,0.4444,0.4
"V3815",0,0,0.0943
"V3816",0,0,0.0526
"V3817",0.25,0.05,0.1216
"V3818",0,0.2273,0.12
"V3819",0,0,0.038
"V3820",0,0.1,0.08
"V3821",0.25,0.3182,0.25
"V3822",0,0.0417,0.1136
"V3823",0.4444,0.2692,0.3333
"V3824",0.625,0.2692,0.3978
"V3825",0.375,0.08,0.0968
"V3826",0.375,0.2593,0.1839
"V3827",0.1429,0.0417,0.0115
"V3828",0,0,0.0233
"V3829",0,0.4,0.1642
"V3830",0,0.0769,0.0411
"V3831",0.25,0.2727,0.1549
"V3832",0.25,0.4,0.3165
"V3833",0.25,0.4286,0.3026
"V3834",0.25,0.2308,0.2078
"V3835",0,0,0.0548
"V3836",0,0.1538,0.125
"V3837",0.125,0.1429,0.1273
"V3838",0.25,0.0952,0.0323
"V3839",0,0.0417,0.038
"V3840",0,0.1304,0.0513
"V3841",0,0.0417,0.0123
"V3842",0,0.125,0.037
"V3843",0,0.1905,0.0455
"V3844",0,0.0714,0.0531
"V3845",0.2222,0.3103,0.1622
"V3846",0.3333,0.3704,0.4324
"V3847",0,0.1379,0.0531
"V3848",0,0.0455,0.0482
"V3849",0,0.0833,0.0361
"V3850",0.3333,0.1176,0.1026
"V3851",0,0.087,0.0673
"V3852",0,0.0455,0
"V3853",0.2,0.1364,0.1125
"V3854",0.1111,0.1379,0.1681
"V3855",0,0.125,0.0441
"V3856",0.1111,0.1111,0.1481
"V3857",0.2222,0.4583,0.2667
"V3858",0,0.037,0.0091
"V3859",0.2222,0.0385,0.0278
"V3860",0,0.1538,0.0636
"V3861",0,0.0385,0.0182
"V3862",0.3333,0.7,0.6353
"V3863",0,0.1176,0.0482
"V3864",0.1429,0.0588,0.0588
"V3865",0.1667,0.0556,0.05
"V3866",0.2857,0,0.0122
"V3867",0.2857,0.75,0.4706
"V3868",0.2222,0.1111,0.036
"V3869",0.4444,0.6296,0.4059
"V3870",0.2222,0.0741,0.0096
"V3871",0.1111,0.0769,0.1165
"V3872",0.1667,0,0.0471
"V3873",0,0.1,0.1071
"V3874",0,0.0952,0.0465
"V3875",0,0,0.0581
"V3876",0,0,0.0465
"V3877",0,0.0417,0.1026
"V3878",0.2,0.125,0.0685
"V3879",0.3333,0.6552,0.5625
"V3880",0.5,0.05,0.1077
"V3881",0.1111,0.1053,0.1667
"V3882",0.1111,0.2381,0.175
"V3883",0,0,0.0649
"V3884",0.1111,0.2,0.2025
"V3885",0,0,0.026
"V3886",0,0.1154,0.1101
"V3887",0,0.0385,0.0909
"V3888",0,0,0.0273
"V3889",0,0,0.0367
"V3890",0,0.037,0.0545
"V3891",0.1111,0.0741,0.0909
"V3892",0.1111,0.069,0.0531
"V3893",0.1111,0.0345,0.0354
"V3894",0.1429,0.125,0.1705
"V3895",0,0.0909,0.0465
"V3896",0.25,0,0.087
"V3897",0.375,0.1739,0.1957
"V3898",0.25,0.3182,0.4421
"V3899",0,0.0345,0.0531
"V3900",0,0.0345,0.1504
"V3901",0.6667,0.5,0.4636
"V3902",0,0,0.0885
"V3903",0.875,0.56,0.5217
"V3904",0,0,0.1031
"V3905",1,0.6,0.6923
"V3906",1,0.6,0.6981
"V3907",0.2,0.2667,0.1538
"V3908",0.2,0,0.0441
"V3909",0.3333,0.2,0.2609
"V3910",0,0.0714,0.1324
"V3911",0,0.1333,0.0588
"V3912",0,0.0667,0.0441
"V3913",0.2,0,0.0606
"V3914",0,0.0625,0.0588
"V3915",0,0.25,0.1094
"V3916",0,0.0345,0.0463
"V3917",0,0.0714,0.0463
"V3918",0,0,0.0222
"V3919",0.1429,0.16,0.191
"V3920",0,0,0.0118
"V3921",0,0.04,0.1222
"V3922",0,0,0.1011
"V3923",0.1111,0.2857,0.1667
"V3924",0.1111,0,0.0374
"V3925",0.1111,0,0.1593
"V3926",0,0,0.0323
"V3927",0,0,0.0755
"V3928",0,0.0909,0.0556
"V3929",0,0.1,0.0755
"V3930",0.5,0.1818,0.02
"V3931",0.3333,0.5833,0.4035
"V3932",0.1111,0.0357,0.0708
"V3933",0.1111,0.25,0.1071
"V3934",0,0,0.0708
"V3935",0,0,0.0708
"V3936",0,0.0714,0.0442
"V3937",0,0.087,0.0385
"V3938",0,0.0909,0.0135
"V3939",0.375,0.2609,0.2987
"V3940",0.3333,0.3846,0.2935
"V3941",0.1111,0.0385,0.0562
"V3942",0.1111,0.32,0.2391
"V3943",0,0.1538,0.033
"V3944",0,0,0.0645
"V3945",0,0.0345,0.0446
"V3946",0.1111,0.1071,0.115
"V3947",0,0.0357,0.0708
"V3948",0,0.12,0.0312
"V3949",0.125,0.125,0.1277
"V3950",0,0.04,0.0426
"V3951",0,0,0.0521
"V3952",0,0.0417,0.043
"V3953",0.1429,0.16,0.1538
"V3954",0,0.1071,0.1048
"V3955",0,0.1852,0.1308
"V3956",0.5,0.32,0.2523
"V3957",0,0,0.0442
"V3958",0,0.1034,0.0991
"V3959",0,0.1786,0.0648
"V3960",0.1111,0.1071,0.1727
"V3961",0.6667,0.52,0.6139
"V3962",0.2222,0,0.0377
"V3963",0.125,0.3913,0.215
"V3964",0.1111,0.15,0.0556
"V3965",0.125,0,0.1524
"V3966",0.3333,0.3571,0.3063
"V3967",0,0.037,0.0631
"V3968",0.1111,0.069,0.0354
"V3969",0.4444,0.1034,0.1239
"V3970",0.1111,0.0476,0.0319
"V3971",0.1429,0,0.0408
"V3972",0,0.0526,0.05
"V3973",0,0,0.0306
"V3974",0.2857,0.36,0.2674
"V3975",0,0,0.2167
"V3976",0,0.3125,0.2258
"V3977",0.3333,0.25,0.082
"V3978",0.3333,0,0.0517
"V3979",0.1111,0,0.0545
"V3980",0.2222,0.4815,0.4545
"V3981",0.2222,0.069,0.0459
"V3982",0.25,0.0769,0.0678
"V3983",0.6,0.6111,0.5238
"V3984",0.4286,0.3846,0.21
"V3985",0.375,0.0385,0.0874
"V3986",0.375,0.0741,0.1078
"V3987",0.2222,0.2759,0.3211
"V3988",0.1111,0,0.0631
"V3989",0.2222,0.2857,0.2477
"V3990",0,0.0345,0.0631
"V3991",0,0.1379,0.0531
"V3992",0,0.0357,0.0721
"V3993",0.7778,0.4828,0.5481
"V3994",0,0.0345,0.0531
"V3995",0.4444,0.5517,0.4956
"V3996",0,0.069,0.1593
"V3997",0,0.0345,0.115
"V3998",0,0,0.0408
"V3999",0.5,0,0.04
"V4000",0,0.04,0.1019
"V4001",0.4444,0.1111,0.055
"V4002",0.2222,0.1154,0.066
"V4003",0.1111,0.0345,0.0796
"V4004",0.1111,0,0.0885
"V4005",0.1111,0.1034,0.1062
"V4006",0,0,0.0714
"V4007",0,0.1579,0.0147
"V4008",0,0.25,0.1449
"V4009",0,0.0556,0.0725
"V4010",0,0,0.0556
"V4011",0.8,0.5385,0.54
"V4012",0.75,0.5882,0.56
"V4013",0.5556,0.3793,0.5545
"V4014",0,0.069,0.0804
"V4015",0,0.1154,0.0303
"V4016",0,0.3913,0.3297
"V4017",0,0.3478,0.3444
"V4018",0,0.2727,0.1444
"V4019",0.125,0.2857,0.3232
"V4020",0.1111,0.037,0.0606
"V4021",0,0.0385,0.1122
"V4022",0.1111,0.0833,0.0909
"V4023",0,0.0385,0.08
"V4024",0.1429,0.0345,0.0182
"V4025",0.1111,0.0769,0.0417
"V4026",0,0,0.1078
"V4027",0.125,0.24,0.1942
"V4028",0,0.0435,0.098
"V4029",0,0.1111,0.0784
"V4030",0,0.0417,0.051
"V4031",0.1111,0,0.0268
"V4032",0,0.0714,0.0339
"V4033",0.2222,0,0.0275
"V4034",0.2,0.1429,0.06
"V4035",0,0,0.0667
"V4036",0,0,0.0676
"V4037",0,0.1,0.0563
"V4038",0.1429,0.1,0.2027
"V4039",0,0.1667,0.1493
"V4040",0.4286,0.3684,0.4384
"V4041",0.1111,0.069,0.0357
"V4042",0.2222,0.2963,0.1589
"V4043",0,0.0357,0.1261
"V4044",0.2222,0.1111,0.1071
"V4045",0,0.1481,0.1204
"V4046",0,0.069,0.0741
"V4047",0,0.1538,0.0727
"V4048",0.3333,0.0833,0.3148
"V4049",0.3333,0,0.1224
"V4050",0,0,0.0588
"V4051",0,0,0.0536
"V4052",0,0.0714,0.0667
"V4053",0.25,0.2632,0.383
"V4054",0,0.1852,0.036
"V4055",0,0.0714,0.125
"V4056",0,0,0.0625
"V4057",0,0.1,0.0192
"V4058",0,0.05,0.0545
"V4059",0,0.15,0.16
"V4060",0,0,0.036
"V4061",0.1111,0.0357,0.036
"V4062",0.1111,0,0.036
"V4063",0.5,0.4286,0.3853
"V4064",0.1111,0.1429,0.0631
"V4065",0.1429,0.1923,0.2752
"V4066",0,0.0625,0.0161
"V4067",0,0.0714,0.0159
"V4068",0,0.3125,0.1364
"V4069",0,0,0
"V4070",0.4286,0.3889,0.194
"V4071",0.1429,0.0714,0.0984
"V4072",0.2857,0.5,0.1515
"V4073",0,0,0.1111
"V4074",0,0.0667,0.0571
"V4075",0,0.5,0.1111
"V4076",0.3333,0.5172,0.4245
"V4077",0,0.1071,0.0364
"V4078",0,0,0.0442
"V4079",0.4444,0.4286,0.2946
"V4080",0,0.0345,0.0354
"V4081",0.2222,0.5714,0.4206
"V4082",0.25,0.0345,0.0625
"V4083",0,0.1053,0.0833
"V4084",0,0.3913,0.2198
"V4085",0.5,0.3333,0.2449
"V4086",0.1111,0.1429,0.0804
"V4087",0,0.0625,0.0962
"V4088",0,0,0.0784
"V4089",0,0.0625,0.0204
"V4090",0,0,0.02
"V4091",0.25,0,0
"V4092",0,0,0.0213
"V4093",0,0.1538,0
"V4094",0.1429,0.0833,0.1524
"V4095",0.1429,0.1111,0.1429
"V4096",0,0,0.1261
"V4097",0.1111,0.0345,0.0714
"V4098",0,0.0625,0
"V4099",0,0.1875,0.093
"V4100",0,0.125,0
"V4101",0,0,0.0421
"V4102",0.1429,0.04,0.0568
"V4103",0,0,0.0674
"V4104",0.2857,0.2692,0.2045
"V4105",0.2857,0.125,0.1
"V4106",0.2222,0.16,0.18
"V4107",0.2222,0.36,0.22
"V4108",0,0.16,0.0874
"V4109",0.25,0.5862,0.4167
"V4110",0.4444,0.5357,0.4375
"V4111",0.1429,0.1364,0.0698
"V4112",0.1429,0.381,0.1341
"V4113",0,0,0.0238
"V4114",0.1667,0.0833,0.0435
"V4115",0.3333,0.2,0.0316
"V4116",0.8333,0.5417,0.5743
"V4117",0.1667,0.1667,0.0737
"V4118",0.1667,0.087,0.087
"V4119",0.2,0.0952,0.0704
"V4120",0,0.05,0.0145
"V4121",0,0,0.0282
"V4122",0,0.05,0.0141
"V4123",0,0,0.0411
"V4124",0.1667,0.25,0.137
"V4125",0,0,0
"V4126",0,0.1034,0.1062
"V4127",0.3333,0.2963,0.2301
"V4128",0.2222,0.1379,0.0973
"V4129",0,0.0769,0.049
"V4130",0.1111,0.1034,0.0893
"V4131",0.5556,0.4643,0.292
"V4132",0.4444,0.5,0.2973
"V4133",0.4444,0.5,0.3333
"V4134",0.4,0.2308,0.2653
"V4135",0.1667,0,0.0777
"V4136",0.1667,0.2143,0.2292
"V4137",0,0.1111,0.0571
"V4138",0,0.125,0.1089
"V4139",0.4286,0.4348,0.3
"V4140",0.3333,0,0.0426
"V4141",0,0,0.1489
"V4142",0,0.0476,0.025
"V4143",0,0.25,0.18
"V4144",0.1111,0.125,0.1515
"V4145",1,0.7273,0.7547
