"BRWA"	"BWWA"	"GWWA"
"V3694"	0	0.4766	0.2265
"V3695"	-0.2	-0.3978	-0.2987
"V3696"	0.6	0.0323	-0.2
"V3697"	0	0	-0.0291
"V3698"	1	0.1724	0.184
"V3699"	0	-0.0435	0.3843
"V3700"	1	-0.0909	0.2219
"V3701"	0	0	-0.0323
"V3702"	0	-0.0588	0.5997
"V3703"	0	0	-0.0115
"V3704"	0.6364	-0.3333	-0.2171
"V3705"	0	-0.102	0.0103
"V3706"	-0.0667	0.4757	0
"V3707"	-0.0667	0	-0.0377
"V3708"	-0.1429	0.3571	-0.028
"V3709"	0	0	-0.068
"V3710"	0	0	-0.0101
"V3711"	0	0	-0.0323
"V3712"	0	0	-0.0515
"V3713"	0.5	0.2195	-0.1205
"V3714"	1	-0.0909	0.0704
"V3715"	0	-0.1111	-0.0866
"V3716"	-0.2	-0.0769	-0.0156
"V3717"	-0.2	-0.15	-0.1289
"V3718"	-0.0667	0	-0.0606
"V3719"	0	-0.0222	0.3321
"V3720"	0	0.3491	-0.0335
"V3721"	0	0	-0.0265
"V3722"	0	1	1
"V3723"	0	0	0.8815
"V3724"	0	0	0.653
"V3725"	0	0.4433	0.3187
"V3726"	0	0.4316	0.3898
"V3727"	0	0.3554	0.1914
"V3728"	0	0	-0.0446
"V3729"	1	0.1346	0.3631
"V3730"	0.6667	0.0698	0.4463
"V3731"	0.7059	0.1852	0.4076
"V3732"	0	0	0.644
"V3733"	0	-0.0588	0.443
"V3734"	0	0.4375	0.0548
"V3735"	0	0.3455	0.1436
"V3736"	0	0	-0.0417
"V3737"	0	-0.0256	0.4794
"V3738"	0	0	-0.0191
"V3739"	0	0	-0.0201
"V3740"	0	0.1589	-0.0285
"V3741"	0	0.2544	0.1173
"V3742"	0	0.2772	0.118
"V3743"	0.6	0.1321	0.2278
"V3744"	0	1	-0.0053
"V3745"	0	0.0865	0.2731
"V3746"	0	1	-0.0108
"V3747"	0	0.2647	0.271
"V3748"	1	0.1273	0.1382
"V3749"	0	0	-0.0254
"V3750"	0.6	0.3488	0.5565
"V3751"	0	0	0.6573
"V3752"	0.4118	0.2696	0.3925
"V3753"	0	0.6552	0.3865
"V3754"	0	0.2701	0.7229
"V3755"	0	0.2542	0.6504
"V3756"	0	1	0.3864
"V3757"	0.5714	0	0.6039
"V3758"	0.5714	0	0.6065
"V3759"	1	0.6452	0.4553
"V3760"	0	0	0.489
"V3761"	0	0	-0.0164
"V3762"	-0.3333	-0.3333	-0.1537
"V3763"	0	0	-0.0328
"V3764"	0	0	-0.0228
"V3765"	-0.0667	-0.0769	-0.0821
"V3766"	0	0	-0.0323
"V3767"	-0.6	-0.4286	-0.4008
"V3768"	1	-0.0435	-0.0545
"V3769"	0	0	-0.0087
"V3770"	0	0	-0.0467
"V3771"	0	-0.04	-0.0826
"V3772"	0	0	-0.0351
"V3773"	-1	-0.5322	-0.3567
"V3774"	0	0	-0.02
"V3775"	0	-0.0204	0.1387
"V3776"	0.6316	-0.0833	-0.0543
"V3777"	0	0	0.5581
"V3778"	1	0.6582	0.6938
"V3779"	1	-0.0189	0.6468
"V3780"	0	0	-0.0079
"V3781"	0	0	0.6632
"V3782"	0	0	-0.0645
"V3783"	-0.2	-0.2242	-0.3933
"V3784"	0	0	-0.0442
"V3785"	0	0	-0.0161
"V3786"	0	-0.0714	-0.0483
"V3787"	0	0	0.492
"V3788"	-0.2	-0.1321	0.0208
"V3789"	0	0	0.2582
"V3790"	0	0	0.1528
"V3791"	-0.1429	-0.0769	0.1197
"V3792"	-0.1429	-0.0769	0.1212
"V3793"	0	0.4545	-0.0323
"V3794"	0	0	-0.025
"V3795"	1	0.2727	0.2808
"V3796"	0	0	-0.0182
"V3797"	-0.0667	-0.04	0.3264
"V3798"	-0.1429	-0.098	-0.0927
"V3799"	0	-0.0182	-0.0777
"V3800"	-0.0667	-0.098	0.0907
"V3801"	0	-0.2941	-0.1158
"V3802"	0	-0.2857	0.0226
"V3803"	0	0	-0.021
"V3804"	0	-0.0345	-0.0213
"V3805"	0	-0.2	0.1508
"V3806"	0	-0.0085	0.1243
"V3807"	0	0	0.3103
"V3808"	0	0	-0.0204
"V3809"	0	-0.1064	0.0317
"V3810"	0	-0.0196	0.3918
"V3811"	0	-0.0417	-0.0294
"V3812"	0	-0.0213	-0.0145
"V3813"	0.6316	0.0283	0.1074
"V3814"	-0.3333	0.0189	0.0436
"V3815"	0	0	-0.0448
"V3816"	0	0	0.4774
"V3817"	0	0	0.3384
"V3818"	0	-0.1053	0.5725
"V3819"	1	0	-0.013
"V3820"	0	0.4648	0.2142
"V3821"	0.5714	0.3131	0.5048
"V3822"	1	0.6567	0.4405
"V3823"	-0.2308	0.4355	0.2292
"V3824"	-0.4	0.476	0.1911
"V3825"	-0.1667	0.6336	0.2607
"V3826"	-0.1667	0.2189	0.1731
"V3827"	0	0	0.6641
"V3828"	0	0	0.7405
"V3829"	0	-0.2174	0.2659
"V3830"	0	0.6471	0.5546
"V3831"	0.3913	-0.1111	0.1869
"V3832"	-0.0769	0.134	0.0888
"V3833"	-0.0769	0.1034	0.0265
"V3834"	-0.0769	-0.0909	-0.1095
"V3835"	0	0	0.311
"V3836"	0	-0.0435	0.121
"V3837"	0	-0.0588	0.0609
"V3838"	0	0.4667	0.8414
"V3839"	0	0	0.3858
"V3840"	0	0.3465	-0.0199
"V3841"	0	0	0.8524
"V3842"	0	-0.0455	-0.0127
"V3843"	1	-0.0811	0.315
"V3844"	0	-0.0189	-0.0228
"V3845"	-0.0667	-0.1667	0.0154
"V3846"	-0.1429	0.1304	-0.0697
"V3847"	0	0.2727	-0.0228
"V3848"	0	0	-0.0186
"V3849"	0	-0.0222	-0.0123
"V3850"	0	-0.0323	0.6101
"V3851"	0	-0.0233	-0.03
"V3852"	1	0	1
"V3853"	0	0.5078	0.6436
"V3854"	0	-0.0566	0.0847
"V3855"	0	-0.0345	-0.0152
"V3856"	0	0.3554	0.2544
"V3857"	-0.0667	-0.0455	0.1713
"V3858"	0	0	0.797
"V3859"	-0.0667	0	0.6548
"V3860"	0	-0.0638	0.3342
"V3861"	0	0.6575	0.4942
"V3862"	-0.1111	-0.4378	-0.2868
"V3863"	0	-0.0323	-0.0186
"V3864"	0	0	-0.0244
"V3865"	0	0	0.313
"V3866"	0.3684	0	0
"V3867"	0.3684	-0.4844	-0.1275
"V3868"	-0.0667	-0.04	0.3189
"V3869"	0.0588	-0.2416	0.19
"V3870"	-0.0667	-0.0196	0.6645
"V3871"	0	-0.0204	0.1915
"V3872"	0	0	-0.0182
"V3873"	1	0.4648	0.4159
"V3874"	0	-0.0256	-0.018
"V3875"	0	0	-0.0241
"V3876"	0	0	0.3145
"V3877"	0	0	-0.0476
"V3878"	0	-0.0455	0.2562
"V3879"	0.3846	-0.3007	-0.1412
"V3880"	-0.2	0	-0.0492
"V3881"	0.6364	-0.0286	0.3427
"V3882"	0	-0.1111	0.206
"V3883"	1	0	-0.027
"V3884"	0	-0.0857	0.2693
"V3885"	0	0	0.6569
"V3886"	0	-0.0417	0.2776
"V3887"	0	0	0.3301
"V3888"	0	0	0.5605
"V3889"	0	0	0.4845
"V3890"	0	0	0.3754
"V3891"	0	0.4747	0.1231
"V3892"	0	-0.0182	0.2267
"V3893"	0	0	0.4851
"V3894"	0	0.3491	0.029
"V3895"	0	-0.0244	-0.018
"V3896"	-0.0769	0	-0.04
"V3897"	-0.1667	-0.0732	-0.0043
"V3898"	-0.0769	-0.1667	-0.2372
"V3899"	0	0	-0.0228
"V3900"	0	0	-0.0769
"V3901"	-0.2973	0.0131	0.071
"V3902"	0	0	-0.0419
"V3903"	-0.75	-0.1468	-0.1818
"V3904"	0	0	-0.0492
"V3905"	-1	-0.4	-0.4299
"V3906"	-1	-0.4	-0.4401
"V3907"	0	-0.12	-0.0756
"V3908"	0	0	-0.0152
"V3909"	-0.1111	-0.0769	-0.1429
"V3910"	0	0	0.1171
"V3911"	0	-0.037	-0.0229
"V3912"	0	0	-0.0152
"V3913"	0	0	-0.0236
"V3914"	0	0	-0.0229
"V3915"	0	-0.1176	-0.05
"V3916"	0	0	0.5244
"V3917"	0	0.4757	-0.019
"V3918"	0	1	-0.0056
"V3919"	0.625	0.5752	0.4002
"V3920"	0	0	0.7961
"V3921"	0	0	0.0935
"V3922"	0	0	-0.0476
"V3923"	0.6364	-0.1429	0.0183
"V3924"	0	0	0.3183
"V3925"	0	0	0.098
"V3926"	0	0	0.4895
"V3927"	0	0	0.302
"V3928"	0	0	0.3789
"V3929"	0	0	-0.0297
"V3930"	0	-0.0526	0
"V3931"	0	-0.2031	0.1123
"V3932"	0	0	-0.0323
"V3933"	0	-0.125	0.0902
"V3934"	0	0	-0.0323
"V3935"	0	0	-0.0323
"V3936"	0	-0.0189	-0.0182
"V3937"	0	-0.0233	0.3856
"V3938"	0	-0.0244	0.6636
"V3939"	0.3	0.4699	0.3933
"V3940"	0.2258	0.1694	0.3312
"V3941"	0	0	0.4195
"V3942"	0	0.1429	0.3022
"V3943"	0	-0.0638	0.3878
"V3944"	0	0	-0.0279
"V3945"	0	0	-0.0183
"V3946"	0	-0.0385	-0.0566
"V3947"	0	0	-0.0323
"V3948"	0	-0.0435	0.5588
"V3949"	0	0.5141	0.3333
"V3950"	0	0	0.3162
"V3951"	0	0	0.5217
"V3952"	0	0	0.4817
"V3953"	0	0.4217	0.5704
"V3954"	0	-0.0385	-0.0505
"V3955"	0	-0.0833	0.059
"V3956"	-0.2727	-0.1707	-0.1398
"V3957"	0	0	0.267
"V3958"	1	-0.037	-0.0476
"V3959"	0	0.449	0.4309
"V3960"	0	-0.0385	0.2496
"V3961"	-0.2973	-0.047	-0.2231
"V3962"	-0.0667	0	-0.0145
"V3963"	0	-0.2222	0.0872
"V3964"	0	-0.0556	-0.0239
"V3965"	0	0	0.0326
"V3966"	0.3846	0.2394	0.2711
"V3967"	0	0	-0.028
"V3968"	0	-0.0182	-0.0136
"V3969"	0.0588	-0.037	-0.0616
"V3970"	0	0	-0.0109
"V3971"	0	0	-0.0157
"V3972"	0	0	-0.0206
"V3973"	0	0	0.3887
"V3974"	-0.0909	-0.2	-0.1486
"V3975"	0	0	0.0179
"V3976"	0	0.1176	-0.1193
"V3977"	0	-0.1111	-0.0345
"V3978"	0	0	0.3804
"V3979"	0	0	0.3754
"V3980"	0.5897	-0.0368	0.0649
"V3981"	-0.0667	-0.0182	-0.0189
"V3982"	0	0	-0.0265
"V3983"	-0.3333	-0.2303	-0.1572
"V3984"	-0.2	-0.0638	-0.0267
"V3985"	-0.1667	0	0.1404
"V3986"	-0.1667	-0.0196	0.1011
"V3987"	-0.0667	0.0508	-0.0468
"V3988"	0	0	0.1937
"V3989"	-0.0667	-0.1489	-0.0693
"V3990"	0	0	-0.028
"V3991"	0	0.4343	-0.0228
"V3992"	0	0.6582	-0.0329
"V3993"	-0.5135	0.0508	-0.0964
"V3994"	0	0	-0.0228
"V3995"	0.0588	-0.3659	-0.1942
"V3996"	0	-0.0182	0.098
"V3997"	0	0	-0.0566
"V3998"	0	1	0.4866
"V3999"	-0.2	0	0.6512
"V4000"	0	0.7857	0.3692
"V4001"	-0.2308	-0.04	-0.0237
"V4002"	-0.0667	-0.0417	-0.0294
"V4003"	0	0	0.1443
"V4004"	0	0	-0.0419
"V4005"	0	-0.037	0.1971
"V4006"	0	0	-0.0299
"V4007"	0	-0.0588	0
"V4008"	0	0.1593	0.0945
"V4009"	0	0	-0.0303
"V4010"	0	0	-0.0216
"V4011"	-0.6	-0.3333	-0.3611
"V4012"	-0.5	-0.3913	-0.3243
"V4013"	-0.1111	0.2578	-0.1553
"V4014"	1	-0.0182	-0.0374
"V4015"	0	-0.0417	0.5592
"V4016"	1	0.0571	0.2919
"V4017"	1	0.3125	0.2965
"V4018"	1	0.1064	0.4976
"V4019"	0.6316	0.3165	0.1704
"V4020"	0	0.6579	0.4717
"V4021"	0	0.7863	0.2962
"V4022"	0.6364	0.632	0.3553
"V4023"	0	0.6575	0.3898
"V4024"	0	0.6585	0.4942
"V4025"	0	-0.0204	-0.016
"V4026"	0	0	-0.0521
"V4027"	0	-0.1163	0.0616
"V4028"	0	0	0.1194
"V4029"	0	-0.04	-0.0359
"V4030"	0	0	-0.0211
"V4031"	0	0	0.3901
"V4032"	0	0	-0.0087
"V4033"	0.4074	0	0.3898
"V4034"	0	-0.04	-0.0208
"V4035"	0	0	-0.0278
"V4036"	0	0	-0.0282
"V4037"	0	-0.027	0.3103
"V4038"	0	0.4648	-0.1061
"V4039"	0	-0.0625	0.0922
"V4040"	0.1429	0.0079	-0.1731
"V4041"	0	-0.0182	-0.0137
"V4042"	-0.0667	-0.1556	0.107
"V4043"	0	0	0.0615
"V4044"	-0.0667	-0.04	-0.0521
"V4045"	0	-0.0612	-0.0594
"V4046"	0	-0.0182	-0.0338
"V4047"	0	-0.0435	-0.0286
"V4048"	0	0	-0.1778
"V4049"	0	0	-0.0549
"V4050"	0	0	-0.0204
"V4051"	0	0	-0.023
"V4052"	0	0	-0.0233
"V4053"	0.5714	0.4886	0.2152
"V4054"	0	-0.0833	-0.0138
"V4055"	0	-0.0189	-0.0622
"V4056"	0	0	-0.0217
"V4057"	0	0.4648	0
"V4058"	0	0.7816	-0.0189
"V4059"	0	0.3372	0.5908
"V4060"	0	0	0.3189
"V4061"	0	0	0.3189
"V4062"	0	0	0.3189
"V4063"	0	0.1196	0.2096
"V4064"	0	0.2703	0.3345
"V4065"	0	0.3455	0.1198
"V4066"	0	0	0.9018
"V4067"	0	0	0.663
"V4068"	0	-0.1538	0.586
"V4069"	0	0	1
"V4070"	0.1429	0.1119	0.5701
"V4071"	0	0	0.4521
"V4072"	0.3684	-0.3043	0.6634
"V4073"	0	0	0.4973
"V4074"	0	0.65	0.6397
"V4075"	1	-0.1504	0.6671
"V4076"	0.3514	-0.0219	0.1137
"V4077"	0	0.3571	-0.014
"V4078"	0	0	0.267
"V4079"	0.1579	0.0357	0.2449
"V4080"	0	0.8427	-0.0136
"V4081"	0.4074	-0.2934	-0.1866
"V4082"	-0.0769	0.6585	-0.0278
"V4083"	0	-0.0286	0.184
"V4084"	1	0.1818	0.4529
"V4085"	-0.25	-0.1818	0.1883
"V4086"	0	-0.0588	0.144
"V4087"	0	0.6512	-0.0408
"V4088"	0	1	0.3007
"V4089"	0	0	0.662
"V4090"	0	1	0.6621
"V4091"	0	1	0
"V4092"	0	0	0.7928
"V4093"	0	-0.0435	1
"V4094"	0	0.4713	0.1205
"V4095"	0	-0.04	0.272
"V4096"	0	0	-0.0628
"V4097"	0	0	-0.0326
"V4098"	0	0	1
"V4099"	0	0.3182	-0.037
"V4100"	0	0.4545	0
"V4101"	1	1	0.3164
"V4102"	0	0	0.2615
"V4103"	0	0	-0.0292
"V4104"	-0.0909	-0.1364	0.1372
"V4105"	-0.0909	-0.0455	-0.0464
"V4106"	-0.0667	-0.0667	-0.0939
"V4107"	-0.0667	-0.2	0.0324
"V4108"	0	-0.0667	-0.0408
"V4109"	0.3913	-0.2526	-0.0447
"V4110"	-0.2308	-0.25	-0.039
"V4111"	0	-0.05	-0.0303
"V4112"	0.625	-0.0256	0.3506
"V4113"	0	0	0.6577
"V4114"	0	-0.0222	-0.0168
"V4115"	-0.1111	0.1892	-0.0108
"V4116"	-0.6667	-0.1115	-0.1956
"V4117"	0	-0.0698	0.1887
"V4118"	0	-0.0233	-0.04
"V4119"	0	0.6262	0.6316
"V4120"	0	0	0.8515
"V4121"	0	0	0.656
"V4122"	0	0	0.7953
"V4123"	1	1	-0.0141
"V4124"	0	0.1593	0.5628
"V4125"	0	0	1
"V4126"	0	-0.037	-0.0516
"V4127"	-0.1429	0.1613	0.1043
"V4128"	-0.0667	-0.0566	0.2188
"V4129"	0	0.4737	-0.0202
"V4130"	0	-0.037	-0.0423
"V4131"	-0.3333	-0.2857	0.0212
"V4132"	0.0588	-0.2077	0.1402
"V4133"	0.0588	-0.2077	0.0874
"V4134"	-0.1429	0.1329	0.0799
"V4135"	0	0	-0.0355
"V4136"	0	-0.102	0.0265
"V4137"	0	-0.04	-0.0246
"V4138"	0	-0.0455	0.298
"V4139"	0.1429	-0.0046	0.3451
"V4140"	0	0	-0.011
"V4141"	0	0	-0.0698
"V4142"	0	0.6552	0.492
"V4143"	1	0.262	0.3348
"V4144"	0	0.3491	0.3179
"V4145"	0	-0.4286	-0.6
"V4146"	-1	-1	-0.9333
"V4147"	0	0	-0.036
"V4148"	0	0	0.577
"V4149"	0	-0.0588	1
"V4150"	0	0	0.6457
"V4151"	-0.1667	-0.0332	0.0389
"V4152"	-0.0667	-0.047	0.0418
"V4153"	-0.2308	0.7869	0.2527
"V4154"	0	0.6579	0.3601
"V4155"	0	0	-0.0286
"V4156"	0	-0.3571	-0.1874
"V4157"	0	-0.0588	-0.0419
"V4158"	1	0.4085	0.4131
"V4159"	0	-0.037	-0.0407
"V4160"	0	0.4766	-0.0374
"V4161"	0	0.6575	-0.0286
"V4162"	-0.1667	-0.1282	-0.1302
"V4163"	-0.0667	-0.098	0.0142
"V4164"	0	-0.037	-0.037
"V4165"	0	0	0.267
"V4166"	-0.1667	-0.1739	-0.0825
"V4167"	0	-0.1667	-0.0617
"V4168"	0	-0.0286	-0.0435
"V4169"	0	0	-0.0441
"V4170"	-0.7143	-0.5094	-0.1825
"V4171"	0	0	-0.0093
"V4172"	0	-0.0204	-0.0225
"V4173"	-0.1111	-0.2093	-0.2157
"V4174"	0	-0.2195	0.0168
"V4175"	0.3333	-0.5094	-0.171
"V4176"	0	-0.4194	-0.0784
"V4177"	0	0	0.3878
"V4178"	0.5429	0.0224	0.0757
"V4179"	0	0	-0.037
"V4180"	-0.0667	-0.102	-0.0667
"V4181"	-0.3333	-0.3023	-0.1178
"V4182"	-0.0769	-0.102	-0.0667
"V4183"	0	-0.08	-0.0467
"V4184"	0	0	0.1409
"V4185"	-0.0667	-0.0435	0.1639
"V4186"	0	0.7515	0.5833
"V4187"	0	1	0.5544
"V4188"	0	0.2254	0.1052
"V4189"	0	-0.0189	-0.0377
"V4190"	0.75	-0.157	0.0334
"V4191"	0	-0.0182	-0.023
"V4192"	-0.0667	-0.0566	0.0483
"V4193"	-0.1429	-0.0189	-0.0588
"V4194"	-0.5	0.2447	0.1748
"V4195"	-0.5	0.0659	0.1249
"V4196"	-0.3333	0.2137	0.1481
"V4197"	-0.0667	-0.04	0.2676
"V4198"	0	0	-0.0222
"V4199"	0	-0.0256	-0.0222
"V4200"	-0.1429	0.0638	0.035
"V4201"	1	0	0
"V4202"	0	0.4717	0.507
"V4203"	1	0	0.3761
"V4204"	0	-0.0256	-0.0139
"V4205"	-0.6667	-0.156	-0.0583
"V4206"	0	-0.2258	-0.1278
"V4207"	0	1	0.2586
"V4208"	0	0.6538	0.5558
"V4209"	0	0	0.4916
"V4210"	0	0	0.3856
"V4211"	0	0.6538	0.6566
"V4212"	0	0	-0.0417
"V4213"	-0.2727	-0.1803	-0.1173
"V4214"	-0.3333	-0.047	-0.0704
"V4215"	0.6364	-0.037	-0.0412
"V4216"	0.0588	-0.0974	-0.0343
"V4217"	0	0	-0.0253
"V4218"	0	-0.0303	-0.0405
"V4219"	-0.2	-0.5	-0.157
"V4220"	-0.2	-0.5	-0.174
"V4221"	0	0	-0.0216
"V4222"	0	0	-0.058
"V4223"	0	-0.0667	-0.0197
"V4224"	0.0625	-0.3605	-0.1658
"V4225"	0	0.7742	0.1228
"V4226"	0	-0.0345	-0.0845
"V4227"	0.2258	0.1273	0.4316
"V4228"	0.7059	0.4154	0.2411
"V4229"	0.1429	0.1064	0.1335
"V4230"	0.0667	-0.1168	0.0083
"V4231"	0	0	-0.0419
"V4232"	0	-0.1282	-0.1852
"V4233"	0	-0.0769	-0.0125
"V4234"	0	0	-0.0263
"V4235"	0	0	-0.0385
"V4236"	0	0	-0.0395
"V4237"	0	-0.0435	-0.0991
"V4238"	0	-0.0111	-0.0096
"V4239"	0	0	0.3064
"V4240"	0	0	-0.0256
"V4241"	0	0	-0.0233
"V4242"	0	-0.027	0.1563
"V4243"	0	-0.027	0.1854
"V4244"	-0.3333	-0.016	0.1482
"V4245"	0	0	0.3154
"V4246"	0	-0.0526	-0.0114
"V4247"	0	-0.0244	0.3147
"V4248"	0	-0.0233	0.2201
"V4249"	0	0	0.0374
"V4250"	0	0	-0.0233
"V4251"	-0.0909	-0.1429	-0.0725
"V4252"	0	-0.0526	-0.0088
"V4253"	0	-0.2941	-0.117
"V4254"	0.6	-0.2941	-0.2692
"V4255"	0.6	0.4545	-0.0078
"V4256"	0	0	0.4915
"V4257"	0.5	0	0.5833
"V4258"	0.5	0.3617	0.6835
"V4259"	0.5	0.3488	0.6671
"V4260"	0	0	0.3852
"V4261"	0	-0.0667	0.6074
"V4262"	0	0	0.4774
"V4263"	0.1429	0.0357	0.4029
"V4264"	0	-0.0625	-0.0496
"V4265"	0	0	-0.0363
"V4266"	0.2258	0.1429	0.0454
"V4267"	0	0	-0.0471
"V4268"	0	0	-0.0476
"V4269"	0	0	-0.0359
"V4270"	0	-0.1429	-0.1038
"V4271"	-0.1111	-0.3165	-0.0817
"V4272"	-0.4	-0.0698	-0.0983
"V4273"	0	-0.0244	-0.0387
"V4274"	0	0	-0.0185
"V4275"	0	-0.0222	-0.0594
"V4276"	0	1	0.7921
"V4277"	0.1429	0.6554	0.3824
"V4278"	0	-0.0566	-0.0278
"V4279"	0	0	-0.0374
"V4280"	0.4074	-0.037	-0.0484
"V4281"	0	-0.0182	-0.0476
"V4282"	0	-0.037	0.3187
"V4283"	0	-0.0182	-0.0431
"V4284"	0	0.5106	0.3649
"V4285"	1	0.3514	0.4559
"V4286"	0	0	0.5596
"V4287"	1	0	0.6569
"V4288"	0.5429	-0.1309	0.0864
"V4289"	-0.1429	0.0508	0.0567
"V4290"	0	-0.102	0.1592
"V4291"	0	0.6562	-0.0064
"V4292"	0	0.4684	0.7958
"V4293"	0	-0.0286	0.2628
"V4294"	-0.1429	-0.2667	0.0023
"V4295"	0	0.6579	0.3186
"V4296"	1	0.2703	-0.0288
"V4297"	0	0	-0.04
"V4298"	1	0.5235	-0.0619
"V4299"	0	0	0.3811
"V4300"	0	0	0.3808
"V4301"	0	-0.0182	-0.037
"V4302"	0	1	-0.0045
"V4303"	0	0.6104	0.5478
"V4304"	0	-0.0323	-0.1
"V4305"	-0.3333	0.4767	-0.0714
"V4306"	0	-0.0556	-0.0172
"V4307"	0	-0.0476	0.2972
"V4308"	0	0	-0.0213
"V4309"	0	0.6471	-0.011
"V4310"	0	1	0.6615
"V4311"	0	0	-0.019
"V4312"	0	0	-0.0242
"V4313"	0	0.3491	0.0942
"V4314"	0	0	-0.0262
"V4315"	0	-0.0638	0.1421
"V4316"	0	0.6575	-0.0094
"V4317"	0	0.6575	0.1737
"V4318"	0	0.3617	0.6527
"V4319"	1	0.5357	0.4461
"V4320"	0	1	1
"V4321"	0	0	0.4879
"V4322"	0	0	0.6623
"V4323"	0	0	0.3785
"V4324"	0	0	0.6424
"V4325"	1	0	-0.0182
"V4326"	0	0	0.7533
"V4327"	0	0.6562	0.5103
"V4328"	0	0	-0.0282
"V4329"	0	1	0.4907
"V4330"	0	1	0.4847
"V4331"	0	0	0.2263
"V4332"	-0.0909	0.7879	0.1667
"V4333"	0	0	0.1937
"V4334"	-0.1111	0.2542	0.1861
"V4335"	0	-0.0566	-0.0278
"V4336"	-0.2727	-0.2	-0.1104
"V4337"	-0.1429	-0.0566	-0.1034
"V4338"	0.2727	-0.1667	0.2381
"V4339"	0	0.4419	-0.0189
"V4340"	-0.3333	0.2169	0.0716
"V4341"	0	-0.04	1
"V4342"	0	0	0.8509
"V4343"	0	-0.0323	0.8509
"V4344"	0	0	0.3089
"V4345"	0	-0.04	0.573
"V4346"	0	0	0.4897
"V4347"	0	1	0.6358
"V4348"	0	-0.0435	-0.0357
"V4349"	0	0	0.1673
"V4350"	0	-0.0345	-0.0862
"V4351"	0	0	0.663
"V4352"	-0.2	-0.1538	-0.1034
"V4353"	0	-0.12	0.1419
"V4354"	-0.5	-0.0843	-0.2416
"V4355"	0	-0.0323	-0.0079
"V4356"	0.1429	-0.0843	-0.2527
"V4357"	0	0	-0.0407
"V4358"	-0.6	-0.0526	-0.0658
"V4359"	-0.3333	-0.05	0.1239
"V4360"	-0.0667	-0.037	-0.0045
"V4361"	-0.0667	-0.12	0
"V4362"	-0.0667	0.5254	0.189
"V4363"	0	-0.037	-0.037
"V4364"	0	-0.0182	-0.0228
"V4365"	0	-0.0256	-0.009
"V4366"	0	-0.0811	-0.0476
"V4367"	0	0	0.0808
"V4368"	0	-0.027	-0.0485
"V4369"	0	0	-0.0435
"V4370"	0.6316	-0.1579	0.2959
"V4371"	0	-0.0732	-0.02
"V4372"	1	0	0.4231
"V4373"	-0.1429	-0.04	0.026
"V4374"	0.2258	0.0545	0.2953
"V4375"	0	0	0.1436
"V4376"	-0.0769	-0.1897	0.0025
"V4377"	0	-0.0667	-0.0145
"V4378"	-0.2973	-0.0046	-0.0194
"V4379"	0.4074	-0.1429	-0.2185
"V4380"	0	-0.0256	0.1571
"V4381"	0.5714	-0.0769	0.0667
"V4382"	0	0	-0.075
"V4383"	-0.2	-0.2	-0.0934
"V4384"	-0.1111	-0.25	-0.3433
"V4385"	0	0	0.5562
"V4386"	0	-0.0286	0.3655
"V4387"	0	-0.0471	0.05
"V4388"	0	-0.0303	-0.04
"V4389"	-0.0909	-0.5556	-0.0825
"V4390"	0	-0.0286	-0.0061
"V4391"	0	-0.0909	-0.0596
"V4392"	0	-0.0526	0.1522
"V4393"	-0.2	-0.3125	0.097
"V4394"	0	0.6552	0.2147
"V4395"	0	0.6545	0.2586
"V4396"	0	0	-0.06
"V4397"	1	0.2703	0.3385
"V4398"	0.6364	0.037	0.4189
"V4399"	-0.0667	0.2676	0.3008
"V4400"	0	-0.0588	-0.0135
"V4401"	0	-0.0256	-0.0336
"V4402"	0	-0.027	-0.0199
"V4403"	0	-0.0286	-0.027
"V4404"	0	0	-0.0791
"V4405"	0	-0.2667	-0.1049
"V4406"	0	-0.037	-0.0732
"V4407"	-0.25	-0.4615	-0.4038
"V4408"	0	-0.0323	-0.0698
"V4409"	0	-0.0857	-0.0569
"V4410"	0.7273	0.3541	0.1
"V4411"	0	-0.0189	-0.0634
"V4412"	0	0	-0.0326
"V4413"	0	-0.037	-0.023
"V4414"	0	-0.0189	-0.0183
"V4415"	0	0	-0.0183
"V4416"	0	0	0.4943
"V4417"	0	-0.1	-0.0947
"V4418"	0	-0.1519	-0.0436
"V4419"	0	0	-0.0323
"V4420"	0	0.4286	0.6621
"V4421"	0	0	-0.0108
"V4422"	0	-0.0526	0.1987
"V4423"	0	0.1579	0.2514
"V4424"	-1	0.0351	-0.0385
"V4425"	0	1	0.477
"V4426"	0	1	0.3113
"V4427"	0	0.451	0
"V4428"	1	0	-0.0075
"V4429"	1	-0.04	0.8017
"V4430"	0	0	-0.0289
"V4431"	0	0.3514	0
"V4432"	0	0.6571	-0.0238
"V4433"	0	0.2676	-0.0278
"V4434"	0	-0.1064	-0.0833
"V4435"	0	-0.1053	0.0654
"V4436"	0	0.6585	-0.009
"V4437"	0	-0.0196	-0.0323
"V4438"	0	-0.0476	-0.0233
"V4439"	0	-0.0256	-0.0414
"V4440"	0	-0.0526	-0.0242
"V4441"	-0.0909	-0.0244	-0.1071
"V4442"	-0.0909	-0.0952	0.315
"V4443"	0	0	-0.0169
"V4444"	0	0	-0.0282
"V4445"	0	-0.0698	-0.0723
"V4446"	0	0	-0.0357
"V4447"	0	0	-0.0299
"V4448"	-0.1429	-0.1613	-0.1067
"V4449"	0	0	-0.0093
"V4450"	0	-0.037	-0.0092
"V4451"	0	-0.04	0.2466
